title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
"V M. SaiKrishna Murthy and K. Meghana,“An Advanced Authentication system for multi server environment With Snort” International Conference on Advances in Computing …",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:eMMeJKvmdy0C,R9mwtaUAAAAJ:eMMeJKvmdy0C,"MD Sai, DRCA Naidu, S Rani",,2016,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9525175074955655905,https://serpapi.com/search.json?cites=9525175074955655905&engine=google_scholar&hl=en,9525175074955655905
Modern approach of detecting packet loss and recovery in the networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:0EnyYjriUFMC,R9mwtaUAAAAJ:0EnyYjriUFMC,"S Amancha, RCA Naidu, VR Bolla, K Meghana","2016 International Conference on Electrical, Electronics, and Optimization …, 2016",2016,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4595356796678068769,https://serpapi.com/search.json?cites=4595356796678068769&engine=google_scholar&hl=en,4595356796678068769
"I. Uma Maheswara rao,“New Approach of Authentication Method based on Profiles”",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:q3oQSFYPqjQC,R9mwtaUAAAAJ:q3oQSFYPqjQC,"DRCA Naidu, K Meghana, PS Avadhani","Proceedings of the 2016 IEEE 3 rd International Conference on Recent …, 2016",2016,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5306411506697524390,https://serpapi.com/search.json?cites=5306411506697524390&engine=google_scholar&hl=en,5306411506697524390
Implementation of trouble Intimation System in GSM & GPS based Mobiles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:e5wmG9Sq2KIC,R9mwtaUAAAAJ:e5wmG9Sq2KIC,DRCAN K.Navatha,"International Journal of Advanced Research in Computer and Communication …, 2015",2015,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12175914067356300977,https://serpapi.com/search.json?cites=12175914067356300977&engine=google_scholar&hl=en,12175914067356300977
An Advanced Automatic Prior Notification of Locomotives and Its Steering Conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:NMxIlDl6LWMC,R9mwtaUAAAAJ:NMxIlDl6LWMC,KJRRCA Naidu,"IJRES 3 (5), 10, 2015",2015,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9677582263474326514,https://serpapi.com/search.json?cites=9677582263474326514&engine=google_scholar&hl=en,9677582263474326514
Real - Time Applications of Video Compression in the Field of Medical Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:mvPsJ3kp5DgC,R9mwtaUAAAAJ:mvPsJ3kp5DgC,"SK Kommerla, BM Prathipati, K Janaki, RCHA Naidu","10th International Conference on “Computing for Sustainable Global …, 2013",2013,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4522587441757971443,https://serpapi.com/search.json?cites=4522587441757971443&engine=google_scholar&hl=en,4522587441757971443
Deep Learning for Cardiovascular Disease Detection: Comprehensive study on CNN and Random Forest based Hybrid Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:PELIpwtuRlgC,R9mwtaUAAAAJ:PELIpwtuRlgC,RCAN K Shruthi,"2025 – 3 rd IEEE International Conference on Knowledge Engineering and …, 2025",2025,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4727744144279160967,https://serpapi.com/search.json?cites=4727744144279160967&engine=google_scholar&hl=en,4727744144279160967
Integrating deep learning with ensemble approach for anomaly detection in network traffic,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:WA5NYHcadZ8C,R9mwtaUAAAAJ:WA5NYHcadZ8C,"V Sangeetha, RCA Naidu, A Bhat, P Kulkarni","2024 4th International Conference on Mobile Networks and Wireless …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2467332722027920334,https://serpapi.com/search.json?cites=2467332722027920334&engine=google_scholar&hl=en,2467332722027920334
A Novel Approach to Identify the Facial parts using Local Binary Pattern and Combined LVQ Classifiers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:8k81kl-MbHgC,R9mwtaUAAAAJ:8k81kl-MbHgC,"G Keerthi, DRCA Naidu, G Sowmya, T Anand, K Meghana","Advances in Computational Sciences and Technology 9 (1), 25-35, 2016",2016,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9501751149648913152,https://serpapi.com/search.json?cites=9501751149648913152&engine=google_scholar&hl=en,9501751149648913152
New Approach of Scheduling Algorithms in Linux Operating System with Goodness Function,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:3fE2CSJIrl8C,R9mwtaUAAAAJ:3fE2CSJIrl8C,"G Keerthi, RCA Naidu","International Journal of Computer Science and Information Technologies 6 (5 …, 2015",2015,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18334394556665923349,https://serpapi.com/search.json?cites=18334394556665923349&engine=google_scholar&hl=en,18334394556665923349
A New Methodology to Avoid Deadlock with Dining Philospher Problem in Rust and Go System Programming Languages,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:zYLM7Y9cAGgC,R9mwtaUAAAAJ:zYLM7Y9cAGgC,"T Ishwarya, RCA Naidu","International Journal of Advanced Research in Computer and Communication …, 2015",2015,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8053177998732262353,https://serpapi.com/search.json?cites=8053177998732262353&engine=google_scholar&hl=en,8053177998732262353
Right Key Conversation Protocols For Similar Network Categorizer Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:eflP2zaiRacC,R9mwtaUAAAAJ:eflP2zaiRacC,"B SHRUTHI, DRCA Naidu","International Journal of Innovative Technology and Research (IJITR), ISSN …, 0",,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15975587363789497774,https://serpapi.com/search.json?cites=15975587363789497774&engine=google_scholar&hl=en,15975587363789497774
ClarifiIt -Web Based Messaging Application for Enhanced Communication With Clarity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:tkaPQYYpVKoC,R9mwtaUAAAAJ:tkaPQYYpVKoC,"AV Raghu Ramamoorthy, R China Appala Naidu","Proceedings of the International Conference on Recent Advancements and …, 2025",2025,,,,
Real-Time Multilingual Communication System Using CNNs for Bidirectional Sign and Speech Translation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:AXPGKjj_ei8C,R9mwtaUAAAAJ:AXPGKjj_ei8C,"VGS Rao, G Brunda, A Mamatha, RCA Naidu","2025 International Conference on Intelligent and Innovative Technologies in …, 2025",2025,,,,
"M 1KTBB+ H aim/v QM 1@* QKK2+ 2 aBi2 lMB [m2 A"" b2/62 im2b M/. i a+ B",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:LPZeul_q3PIC,R9mwtaUAAAAJ:LPZeul_q3PIC,"JJJ Kumari, A Singh, RCA Naidu, M Sathya, RM Sri",,2023,,,,
ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING APPROACHES TO COVID-19 OUTBREAK : A SURVEY,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:NhqRSupF_l8C,R9mwtaUAAAAJ:NhqRSupF_l8C,"KV Sowmya H.K , Jesy Janet Kumari J , Dr. R. Ch. A. Naidu","Turkish Journal of Physiotherapy and Rehabilitation 32 (3), 690-697, 2021",2021,,,,
Review On Side-Effects Of Covid-19 In The Growth Of Neurologic Diseases,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:abG-DnoFyZgC,R9mwtaUAAAAJ:abG-DnoFyZgC,"DRESKANDKV SHOBHA T , SEEMA PATIL ,DR. R CH. A. NAIDU","Turkish Journal of Physiotherapy and Rehabilitation 32 (2), 1285-1288, 2021",2021,,,,
PULMONOLOGICAL DISORDERS CAUSED DUE TO COVID-19 PANDEMIC,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:b0M2c_1WBrUC,R9mwtaUAAAAJ:b0M2c_1WBrUC,"DRESKANDKV SEEMA PATIL , SHOBHA T , DR. R CH. A. NAIDU","Turkish Journal of Physiotherapy and Rehabilitation 32 (2), 1280-1284, 2021",2021,,,,
Comprehensive Analysis of Cloud based Databases,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:xtRiw3GOFMkC,R9mwtaUAAAAJ:xtRiw3GOFMkC,"L Dr. E. Saravana Kumar, Dr. Selvaraj Kesavan, Dr. R. Ch. A Naidu, Dr ...","IOP Conference Series: Materials Science and Engineering 1131 (1), 1-14, 2021",2021,,,,
Smart Traffic Control System Using Machine Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:_xSYboBqXhAC,R9mwtaUAAAAJ:_xSYboBqXhAC,"MKW Meghana Karri, Dr Reddi China Appala Naidu, Dr Annavarapu Chandra ...","IN Patent E-1/7048/2020-KO L, 2020",2020,,,,
"Design, development, installation and commissioning of long distance cryogenic transfer lines",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:t6usbXjVLHcC,R9mwtaUAAAAJ:t6usbXjVLHcC,"SS Kumar, A Bhattacharya, M Madheswaran, R Naidu, PV Govindan, ...","Indian Cryogenics Council 45 (1), 70-77, 2020",2020,,,,
IDENTIFY THE HUMIDITY IN THE SOIL AND BASED ON THAT SAVE THE WATER WITH THE HELP OF MACHINE LEARNING.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:pyW8ca7W8N0C,R9mwtaUAAAAJ:pyW8ca7W8N0C,DRCAN Meghana Karri,"IN Patent E-12/1949/2019/CH E, 2019",2019,,,,
A modern approach of the protecting poultry boilers from heavy heat and automation of a layer farm in different type of climatic conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:cFHS6HbyZ2cC,R9mwtaUAAAAJ:cFHS6HbyZ2cC,"SA Dr R.Ch.A.Naidu, Dr A C S Rao, KARRI MEGHANA","IN Patent E- 12/427/2019/CH E, 2019",2019,,,,
Novel Approach of Determine the Simplest Disk Programming Algorithms with Machine Learning Ideas,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:dfsIfKJdRG4C,R9mwtaUAAAAJ:dfsIfKJdRG4C,DRCAN 1) P.M.Tulasi,"Grenze International Journal of Engineering and Technology 4 (3), 333-337, 2018",2018,,,,
Protected And Proficient Data Statement Protocol In Wbans,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:Y5dfb0dijaUC,R9mwtaUAAAAJ:Y5dfb0dijaUC,"CY Shalini, RCA Naidu",,2017,,,,
ACCUMULATION OF HIGH DESCRIPTIVE DATA CLASSIFICATION USING FEATURE SELECTION,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:D_sINldO8mEC,R9mwtaUAAAAJ:D_sINldO8mEC,"STS Phanindra, RCA Naidu","Development 4 (9), 2017",2017,,,,
PRIVACY PROTECTION OFSPECIALINFORMATION AND INQUIRY WITH SENSIBLE AND ESTIMATED TOP NEAREST QUERIES,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:u_35RYKgDlwC,R9mwtaUAAAAJ:u_35RYKgDlwC,"B Mounika, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 4008-4010, 2017",2017,,,,
TOPOLOGICAL AND INTRIGUING ROUTING FOR MARINE RADIO NETWORKS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:zA6iFVUQeVQC,R9mwtaUAAAAJ:zA6iFVUQeVQC,"DSSP Harsha, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 4005-4007, 2017",2017,,,,
I THOROUGHFARE: CONDUIT DEDUCTION IN WSN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:rO6llkc54NcC,R9mwtaUAAAAJ:rO6llkc54NcC,"M Sharadha, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 4002-4004, 2017",2017,,,,
AN EFFECTIVE DOC LADDER IN CLOUD ENVIRONMENT USING ABE SCHEME,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:3s1wT3WcHBgC,R9mwtaUAAAAJ:3s1wT3WcHBgC,"G Sudharani, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 3999-4001, 2017",2017,,,,
A CLASSIFIED TOLERANT-INVOLVEMENT DATA ALLOCATION METHOD FOR MULTIPLE SET IN THE CLOUD,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:ZHo1McVdvXMC,R9mwtaUAAAAJ:ZHo1McVdvXMC,"G venkatesh, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 3996-3998, 2017",2017,,,,
PARTICULAR IMAGE SUPER DECLARATION BASED ON ASCENT SUMMARY SHARPNESS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:SeFeTyx0c_EC,R9mwtaUAAAAJ:SeFeTyx0c_EC,"K Madhavi, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 3993-3995, 2017",2017,,,,
INFORMATION OF MINING IN DETESTABLE ENVIRONMENTS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:HoB7MX3m0LUC,R9mwtaUAAAAJ:HoB7MX3m0LUC,"B Sruthi, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 3990-3992, 2017",2017,,,,
SERVICES SLANTING PLAN OF ONLINE DATA PULLING SYSTEM AND ITS APPLICATIONS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:pqnbT2bcN3wC,R9mwtaUAAAAJ:pqnbT2bcN3wC,"C Swapna, DRCA Naidu","International Journal of Computer Technology and Research 5 (5), 3987-3989, 2017",2017,,,,
Discovery of Node Collide in Mobile WNS A Possible Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:g5m5HwL7SMYC,R9mwtaUAAAAJ:g5m5HwL7SMYC,"M Thejasvika, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6830-6832, 2017",2017,,,,
Position Enabled Identifier Querying Proposal On Documented Neighbor,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:M05iB0D1s5AC,R9mwtaUAAAAJ:M05iB0D1s5AC,"I Sirisha, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6822-6825, 2017",2017,,,,
A Persistent Scheme for Mapping Route Querying On Shapeless Peer Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:ldfaerwXgEUC,R9mwtaUAAAAJ:ldfaerwXgEUC,"G Sirisha, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6800-6802, 2017",2017,,,,
