title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Enhancing Deployment and Performance Measurement of Serverless Cloud Microservices with Warm Start,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:aqlVkmm33-oC,uEh6zRUAAAAJ:aqlVkmm33-oC,"L Amrutha, DS Jayalakshmi, J Geetha","2024 15th International Conference on Computing Communication and Networking …, 2024",2024,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11717331960452957202,https://serpapi.com/search.json?cites=11717331960452957202&engine=google_scholar&hl=en,11717331960452957202
Implementation and performance analysis of dynamic partitioning of graphs in Apache Spark,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:Tyk-4Ss8FVUC,uEh6zRUAAAAJ:Tyk-4Ss8FVUC,"J Geetha, DS Jayalakshmi, NG Harshit","International Journal of Advanced Computer Research 10 (48), 116, 2020",2020,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4240949956909916499,https://serpapi.com/search.json?cites=4240949956909916499&engine=google_scholar&hl=en,4240949956909916499
Optimization of hadoop small file storage using priority model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:u-x6o8ySG0sC,uEh6zRUAAAAJ:u-x6o8ySG0sC,"V Nivedita, J Geetha","2017 2nd IEEE International Conference on Recent Trends in Electronics …, 2017",2017,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=188420648573918800,https://serpapi.com/search.json?cites=188420648573918800&engine=google_scholar&hl=en,188420648573918800
Intelligent conversational ai for microsoft teams with actionable insights,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:4DMP91E08xMC,uEh6zRUAAAAJ:4DMP91E08xMC,"D Deena, C Prasad, J Geetha","2024 8th International Conference on Computational System and Information …, 2024",2024,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15219785301170380590,https://serpapi.com/search.json?cites=15219785301170380590&engine=google_scholar&hl=en,15219785301170380590
Analysis of rank-based latency aware fog scheduling using validating internet of things at large scales,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:4TOpqqG69KYC,uEh6zRUAAAAJ:4TOpqqG69KYC,"J Geetha, SZ Kottur, R Ganiga, DS Jayalakshmi, T Surabhi","Indones. J. Electr. Eng. Comput. Sci 26 (3), 1502-1511, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11492490971716349814,https://serpapi.com/search.json?cites=11492490971716349814&engine=google_scholar&hl=en,11492490971716349814
Allocation Optimization of Medical Samples For Distributed Testing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:LkGwnXOMwfcC,uEh6zRUAAAAJ:LkGwnXOMwfcC,"DS Jayalakshmi, J Geetha, A Sen, AK Dubey, DR Konnur, S Priya","2021 5th International Conference on Electrical, Electronics, Communication …, 2021",2021,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12701933138148219820,https://serpapi.com/search.json?cites=12701933138148219820&engine=google_scholar&hl=en,12701933138148219820
A Survey on Various Techniques and Proposals for Improving the Cryptocurrency Protocol,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:Se3iqnhoufwC,uEh6zRUAAAAJ:Se3iqnhoufwC,"J Geetha, R Jagadish, S Venkatesh, BV Varun, JN Kumar","Innovations in Computer Science and Engineering: Proceedings of the Ninth …, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14982488338576771695,https://serpapi.com/search.json?cites=14982488338576771695&engine=google_scholar&hl=en,14982488338576771695
Cost matrix algorithm for cloud vm migration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:WF5omc3nYNoC,uEh6zRUAAAAJ:WF5omc3nYNoC,"A Simran, J Geetha","2021 Fifth International Conference on I-SMAC (IoT in Social, Mobile …, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12767166080130353965,https://serpapi.com/search.json?cites=12767166080130353965&engine=google_scholar&hl=en,12767166080130353965
Improvised Distributed Data Streaming Scheduler in Storm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:eQOLeE2rZwMC,uEh6zRUAAAAJ:eQOLeE2rZwMC,"J Geetha, DS Jayalakshmi, RR Ganiga, SZ Kottur, T Surabhi","International Conference on Communication, Computing and Electronics Systems …, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=814110473781463726,https://serpapi.com/search.json?cites=814110473781463726&engine=google_scholar&hl=en,814110473781463726
Optimal Scheduling Algorithm for Distributed Streaming of Data Flow across Edge Devices and Cloud,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:Y0pCki6q_DkC,uEh6zRUAAAAJ:Y0pCki6q_DkC,"J Geetha, DS Jayalakshmi, R Pravakar, PD Naik, SS Reddy","2020 IEEE International Conference on Electronics, Computing and …, 2020",2020,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4649301909326462422,https://serpapi.com/search.json?cites=4649301909326462422&engine=google_scholar&hl=en,4649301909326462422
Privacy preserving machine learning using homomorphic encryption,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:QIV2ME_5wuYC,uEh6zRUAAAAJ:QIV2ME_5wuYC,"J Geetha, DS Jayalakshmi, C Prasad, A Patil, V Hajjarge, R Kumar","Data Science & Exploration in Artificial Intelligence, 405-410, 2025",2025,,,,
Enhancing network security with eBPF-based firewall and machine learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:9ZlFYXVOiuMC,uEh6zRUAAAAJ:9ZlFYXVOiuMC,"J Geetha, PR Cheithanya, E Naresh, A Patil, S Bhuvan","Data Science & Exploration in Artificial Intelligence, 169-174, 2025",2025,,,,
A pyDAOS Approach for Enabling Efficient Data Handling in DAOS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:Wp0gIr-vW9MC,uEh6zRUAAAAJ:Wp0gIr-vW9MC,"C Prasad, J Geetha, M Vinay, VL Manoj, B Vamsi, DM Dileepa","Procedia Computer Science 252, 922-933, 2025",2025,,,,
Interpreting Fake Reviews Using Machine Learning and Deep Learning Check for updates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:YOwf2qJgpHMC,uEh6zRUAAAAJ:YOwf2qJgpHMC,"MQ Bhat, DS Jayalakshmi, M Mallegowda, J Geetha","Proceedings of World Conference on Information Systems for Business …, 2024",2024,,,,
Design of Node Level Load Balancing in Hierarchical Fog Structure,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:_kc_bZDykSQC,uEh6zRUAAAAJ:_kc_bZDykSQC,"J Geetha, DS Jayalakshmi, C Prasad, NN Srinidhi","International Journal of Computing and Digital Systems 16 (1), 597, 2024",2024,,,,
Speech Recognition for Kannada Using,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:mVmsd5A6BfQC,uEh6zRUAAAAJ:mVmsd5A6BfQC,"DS Jayalakshmi, KP Sathvik, J Geetha","Advances and Applications of Artificial Intelligence & Machine Learning …, 2023",2023,,,,
"A Study of Data Storage, Data Retrieval, and Streaming Architectures Across Various Platforms",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:3fE2CSJIrl8C,uEh6zRUAAAAJ:3fE2CSJIrl8C,"J Geetha, R Pravakar, PD Naik, SS Reddy","Hybridization of Blockchain and Cloud Computing, 241-252, 2023",2023,,,,
Interpreting Fake Reviews Using Machine Learning and Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:ULOm3_A8WrAC,uEh6zRUAAAAJ:ULOm3_A8WrAC,"MQ Bhat, DS Jayalakshmi, M Mallegowda, J Geetha","World Conference on Information Systems for Business Management, 277-286, 2023",2023,,,,
Federated Learning-Based Techniques for COVID-19 Detection—A Systematic Review,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:KlAtU1dfN6UC,uEh6zRUAAAAJ:KlAtU1dfN6UC,"B Hosmani, MJ Shariff, J Geetha","International Conference on IoT Based Control Networks and Intelligent …, 2023",2023,,,,
A Comparative Study of Approaches to Short Text Document Clustering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:M3ejUd6NZC8C,uEh6zRUAAAAJ:M3ejUd6NZC8C,"N Meena, DS Jayalakshmi, J Geetha","International Conference on Recent Trends in Machine Learning, IOT, Smart …, 2023",2023,,,,
Speech Recognition for Kannada Using LSTM,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:kNdYIx-mwKoC,uEh6zRUAAAAJ:kNdYIx-mwKoC,"DS Jayalakshmi, KP Sathvik, J Geetha","International Conference on Advances and Applications of Artificial …, 2022",2022,,,,
BECON–A Blockchain and Edge Combined Network for Industry 4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:Zph67rFs4hoC,uEh6zRUAAAAJ:Zph67rFs4hoC,"R Vasishta, T Shishodia, U Verma, DPS Rohit, J Geetha","Advances in Industry 4.0: Concepts and Applications 5, 87, 2022",2022,,,,
Collection and Analysis of Big Data From Emerging Technologies in Healthcare,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:UebtZRa9Y70C,uEh6zRUAAAAJ:UebtZRa9Y70C,"K Nagashri, DS Jayalakshmi, J Geetha","Bioinformatics and Medical Applications: Big Data Using Deep Learning …, 2022",2022,,,,
Real-Time Traffic Response Processing Using Convolutional Neural Network and Edge Computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uEh6zRUAAAAJ&pagesize=100&citation_for_view=uEh6zRUAAAAJ:roLk4NBRz8UC,uEh6zRUAAAAJ:roLk4NBRz8UC,"J Geetha, DS Jayalakshmi, K Shavin, M Varun, A Venkat Satish, ...","Innovations in Computer Science and Engineering: Proceedings of the Ninth …, 2022",2022,,,,
