title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
WebGPU: Comparing Parallelism Over Serial Execution in Web Graphics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:nb7KW1ujOQ8C,geX_RLEAAAAJ:nb7KW1ujOQ8C,"A Mallegowda, M., Hegde, T., Alex, S.A., Kanavalli","ICCAML 2024 2538, pp 219–224, 2025",2025,,,,
Decrypting Faster: Synergizing Serial and Parallel Processing for Dictionary Attacks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:1sJd4Hv_s6UC,geX_RLEAAAAJ:1sJd4Hv_s6UC,"M Mallegowda, PK KR, MJ Peter, S Sadath, SU Farooq, A Kanavalli","2025 4th OPJU International Technology Conference (OTCON) on Smart Computing …, 2025",2025,,,,
Optimizing Fine-Tuning Strategies for Large Language Models: A Comparative Study of Serial and Parallel Computation Paradigms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:xtRiw3GOFMkC,geX_RLEAAAAJ:xtRiw3GOFMkC,"M Mallegowda, AR Kumar, SM Kumari, T Rao, TS Shetty","2025 4th OPJU International Technology Conference (OTCON) on Smart Computing …, 2025",2025,,,,
Intrusion Detection System using Hybrid Reverse-Binary Meerkat Optimization Algorithm and Support Vector Machine with Improved Random Forest.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:NhqRSupF_l8C,geX_RLEAAAAJ:NhqRSupF_l8C,"NMM Sathynarayna Rao, KN Shreenath, NKA Nemirajaiah, AVK Mohan","International Journal of Intelligent Engineering & Systems 18 (4), 2025",2025,,,,
Analysis of optimization Techniques for Dynamic Neural Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:b0M2c_1WBrUC,geX_RLEAAAAJ:b0M2c_1WBrUC,"M Mallegowda, S Nair, S Khirwal, M Animesh, V Mishra, A Kanavalli","2025 International Conference on Intelligent and Innovative Technologies in …, 2025",2025,,,,
Developing Virtual Reality Applications in Medical Education for Osteotomy Knee Surgery,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:f2IySw72cVMC,geX_RLEAAAAJ:f2IySw72cVMC,"N Subash, M Mallegowda, S Rajarajeswari, A Ahmed","2024 15th International Conference on Computing Communication and Networking …, 2024",2024,,,,
Advancing Road Safety: Deep Learning-Powered Real-Time Driver State Assessment and R-CNN for Proximity Vehicle Monitoring,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:a0OBvERweLwC,geX_RLEAAAAJ:a0OBvERweLwC,"M Mallegowda, S Kumaran, V Aditya Raj, SS Kumar, RH Gowda","Doctoral Symposium on Computational Intelligence, 463-477, 2024",2024,,,,
Interpreting Fake Reviews Using Machine Learning and Deep Learning Check for updates,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:LkGwnXOMwfcC,geX_RLEAAAAJ:LkGwnXOMwfcC,"MQ Bhat, DS Jayalakshmi, M Mallegowda, J Geetha","Proceedings of World Conference on Information Systems for Business …, 2024",2024,,,,
WebGPU: Comparing Parallelism Over Serial Execution in Web Graphics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:KxtntwgDAa4C,geX_RLEAAAAJ:KxtntwgDAa4C,"M Mallegowda, T Hegde, SA Alex, A Kanavalli","International Conference on Current Advancements in Machine Learning, 219-224, 2024",2024,,,,
Efficiency Comparison of Parallel and Serial Computation Techniques for Multi-Regional Weather Data Aggregation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:UebtZRa9Y70C,geX_RLEAAAAJ:UebtZRa9Y70C,"M Mallegowda, V Hajjarge, VV Divate, K Mohan, A Kanavalli","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
Serial vs parallel execution of Principal Component Analysis using Singular Value Decomposition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:Se3iqnhoufwC,geX_RLEAAAAJ:Se3iqnhoufwC,"M Mallegowda, R Tanupriya, C Vishnupriya","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
Comparative Study on Serial and Parallel Implementation of Face Detection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:roLk4NBRz8UC,geX_RLEAAAAJ:roLk4NBRz8UC,"M Mallegowda, K Theertha, SD Varsha","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
A Comparative Analysis of Serial and Parallel Data Mining Approaches for Customer Churn Prediction in Telecom,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:dfsIfKJdRG4C,geX_RLEAAAAJ:dfsIfKJdRG4C,"M Mallegowda, R Sanjana, S Ramineni","International Research Journal on Advanced Science Hub 5 (12), 413-419, 2023",2023,,,,
Optimizing Database Systems for Parallel Processing in Multi-core Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:pyW8ca7W8N0C,geX_RLEAAAAJ:pyW8ca7W8N0C,"M Mallegowda, SA Alex, S Srivastava, S Singh, A kanavalli","International Conference on Information Systems and Management Science, 459-469, 2023",2023,,,,
Interpreting Fake Reviews Using Machine Learning and Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:_FxGoFyzp5QC,geX_RLEAAAAJ:_FxGoFyzp5QC,"MQ Bhat, DS Jayalakshmi, M Mallegowda, J Geetha","World Conference on Information Systems for Business Management, 277-286, 2023",2023,,,,
Cloud Storage Monitoring Using File Access Pattern and DeDuplication Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:_xSYboBqXhAC,geX_RLEAAAAJ:_xSYboBqXhAC,at.el. Mallegowda M,"european chemical bulletin 12, 2728-2742, 2023",2023,,,,
AI-Blockchain Electronic Health Records Management System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:IjCSPb-OGe4C,geX_RLEAAAAJ:IjCSPb-OGe4C,"Mallegowda M., Dr. Anita Kanavalli, Tata Mukesh, S. Jaya Krishna Vamsi ...","International Journal of Advanced Science and Technology 29 (3), 14578–14587, 2020",2020,,,,
IoT based Solar Powered Irrigation System and Farm Monitoring,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:UeHWp8X0CEIC,geX_RLEAAAAJ:UeHWp8X0CEIC,"AK Sindhu M R, Mallegowda M","International Journal of Innovative Technology and Exploring Engineering 8 …, 2019",2019,,,,
Study of Leaf Disease using Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:zYLM7Y9cAGgC,geX_RLEAAAAJ:zYLM7Y9cAGgC,"MM Sadhvik Reddy1 , Saumit Sandesh C2 , Srividya KA3 , Sandeep Reddy4 ...","International Journal of Computer Sciences and Engineering 7 (4), 1036-1040, 2019",2019,,,,
IoT Based Helping Hands for Elders,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:Tyk-4Ss8FVUC,geX_RLEAAAAJ:Tyk-4Ss8FVUC,"TJ Mallegowda M, Renukapriya K, S M Leelavathi, Sharvani Kulkarni","“Making of a Digital India-Renewed Challenges, Opportunities and Effective …, 2017",2017,,,,
"Implementing RFID (Radio-frequency identification) in Waste Segregation, Collection and Disposal",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:qjMakFHDy7sC,geX_RLEAAAAJ:qjMakFHDy7sC,"MK Koushik. A.S, Mallegowda. M","“Making of a Digital India-Renewed Challenges, Opportunities and Effective …, 2017",2017,,,,
A Vehicular Apprehension Scheme in Wireless Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:2osOgNQ5qMEC,geX_RLEAAAAJ:2osOgNQ5qMEC,"DAK Pramod S, Pradeep Kumar D, Mallegowda M","International Journal of Innovations & Advancement in Computer Science 6 (10 …, 2017",2017,,,,
Time Evolving Rating Prediction with Privacy Preserving and Defending Sybil Attack in Online Services,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=geX_RLEAAAAJ&pagesize=100&citation_for_view=geX_RLEAAAAJ:9yKSN-GCB0IC,geX_RLEAAAAJ:9yKSN-GCB0IC,MM Vinay Shankar S,"Imperial Journal of Interdisciplinary Research (IJIR) 2 (9), 2454-1362, 2016",2016,,,,
