title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
"Unified blockchain platform for charitable donations, crowdfunding and CSR",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:q3oQSFYPqjQC,qX-0prYAAAAJ:q3oQSFYPqjQC,"V Sangeetha, A Dargar, J Jariwala, RH Rai, S Agarwala","2024 International Conference on Distributed Computing and Optimization …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7618199627640641835,https://serpapi.com/search.json?cites=7618199627640641835&engine=google_scholar&hl=en,7618199627640641835
Email protection in the digital age: Evaluating symmetric cryptographic algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:BrmTIyaxlBUC,qX-0prYAAAAJ:BrmTIyaxlBUC,"V Sangeetha, KS Rokhade, NB Vijayalakshmi","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18367690218592242256,https://serpapi.com/search.json?cites=18367690218592242256&engine=google_scholar&hl=en,18367690218592242256
Exploration on Breast Cancer Prediction and Recurrence Diagnosis Using Bio-Inspired Algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:sSrBHYA8nusC,qX-0prYAAAAJ:sSrBHYA8nusC,"J Jeevitha, V Sangeetha","International Conference on Soft Computing for Security Applications, 593-607, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14461729500770688124,https://serpapi.com/search.json?cites=14461729500770688124&engine=google_scholar&hl=en,14461729500770688124
A case study on design of Covid-19 detection and alerting system using machine learning techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:CHSYGLWDkRkC,qX-0prYAAAAJ:CHSYGLWDkRkC,"A Parkavi, V Sangeetha, SA Alex, AS Mustafa","Webology 19 (1), 1358-1386, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16527995311241212424,https://serpapi.com/search.json?cites=16527995311241212424&engine=google_scholar&hl=en,16527995311241212424
Efficient two-layer image protection with wavelet transform compression,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:abG-DnoFyZgC,qX-0prYAAAAJ:abG-DnoFyZgC,"M Vaneeta, V Sangeetha, S Swapna Kumar","Innovative Data Communication Technologies and Application: Proceedings of …, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9358951643566426746,https://serpapi.com/search.json?cites=9358951643566426746&engine=google_scholar&hl=en,9358951643566426746
OFFENSIVE AND DEFENSIVE ARTIFICIAL INTELLIGENCE IN CYBERSPACE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:dTyEYWd-f8wC,qX-0prYAAAAJ:dTyEYWd-f8wC,"A PARKAVI, SA ALEX, V SANGEETHA, SG SUBRAMANYA","Attacks on Artificial Intelligence: The New Facets of Cyber Ecospace, 29, 2025",2025,,,,
AI-Watch: Smart Surveillance for Farm Animal Detection and Security,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:LjlpjdlvIbIC,qX-0prYAAAAJ:LjlpjdlvIbIC,"K Natikar, V Sangeetha, MA Patel, HR Ranjitha, MA Kuldeep","2025 9th International Conference on Inventive Systems and Control (ICISC …, 2025",2025,,,,
Deep Learning-Based Ship Detection and Classification in SAR Images Using CNN and Flask Web Integration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:WqliGbK-hY8C,qX-0prYAAAAJ:WqliGbK-hY8C,"V Sangeetha, S Divya, R Bhoomika, P Rakshitha","2025 Third International Conference on Networks, Multimedia and Information …, 2025",2025,,,,
Sequence-Based Image Prediction using GAN and LSTM,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:5awf1xo2G04C,qX-0prYAAAAJ:5awf1xo2G04C,"NK Rohidekar, VS Sachan, Mishu","2025 Third International Conference on Networks, Multimedia and Information …, 2025",2025,,,,
A Hybrid Convolutional and Graph Attention Network Architecture for the Classification of Fetal Brain Abnormalities,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:eq2jaN3J8jMC,qX-0prYAAAAJ:eq2jaN3J8jMC,"GD Nidhi, A Mamatha, V Sangeetha","2025 6th International Conference on Inventive Research in Computing …, 2025",2025,,,,
"Deep Learning-Based Waste Segregation: A Performance Evaluation of ResNet, CNN and VGG16",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:SdhP9T11ey4C,qX-0prYAAAAJ:SdhP9T11ey4C,"BN Nagashri, V Sangeetha","2025 6th International Conference on Inventive Research in Computing …, 2025",2025,,,,
A Machine Learning-Based Framework for Efficient Driver Behavior Classification in VANETs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:9vf0nzSNQJEC,qX-0prYAAAAJ:9vf0nzSNQJEC,"NB Vijayalakshmi, V Sangeetha, K Natikar","2025 International Conference on Knowledge Engineering and Communication …, 2025",2025,,,,
Neural Network approach for Resource Allocation and Traffic Management in 6G Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:PELIpwtuRlgC,qX-0prYAAAAJ:PELIpwtuRlgC,"HB Priyanka, V Sangeetha","2025 International Conference on Wireless Communications Signal Processing …, 2025",2025,,,,
Mutual funds NAV and investment suggestions using deep learning and NLP,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:HE397vMXCloC,qX-0prYAAAAJ:HE397vMXCloC,"V Sangeetha, A Parkavi, I Pani, K Yasaswini, B Nikita, A Bhattacharjee","Data Science & Exploration in Artificial Intelligence, 76-82, 2025",2025,,,,
Intelligent Question Generator System using Natural Language Processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:Y5dfb0dijaUC,qX-0prYAAAAJ:Y5dfb0dijaUC,"V Sangeetha, I Pani, A Sharma, C Kanchana, RS Siddarth","2025 International Conference on Intelligent and Innovative Technologies in …, 2025",2025,,,,
Early Detection of Breast Cancer Recurrence using Machine Learning for Improved Patient Outcomes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:eMMeJKvmdy0C,qX-0prYAAAAJ:eMMeJKvmdy0C,"S Hugar, V Sangeetha","2025 International Conference on Intelligent and Innovative Technologies in …, 2025",2025,,,,
"Virtual Reality for Healthcare and Branding: Applications, Impact, and Ethics",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:JoZmwDi-zQgC,qX-0prYAAAAJ:JoZmwDi-zQgC,"V Sangeetha, K Natikar","Brand Creation and Management in the Phygital Era, 521-540, 2025",2025,,,,
The Integration of Artificial Intelligence for Advanced Social Marketing Strategies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:olpn-zPbct0C,qX-0prYAAAAJ:olpn-zPbct0C,"V Sangeetha, SSP Darshan, ML Jayanth","Phygital Approaches to Social Marketing, 67-90, 2025",2025,,,,
Breast Cancer Classification using Logistic Regression: An Efficient and Scalable Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:tkaPQYYpVKoC,qX-0prYAAAAJ:tkaPQYYpVKoC,"S Hugar, V Sangeetha","2024 8th International Conference on Computational System and Information …, 2024",2024,,,,
Optimizing Judicial Efficiency-A Software Solution for Case Listing with Customized Case Flow Management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:t6usbXjVLHcC,qX-0prYAAAAJ:t6usbXjVLHcC,"V Sangeetha, I Pani, J Jariwala, A Dargar, RH Rai, S Agarwala","2024 8th International Conference on Computational System and Information …, 2024",2024,,,,
Communication Assistance for Blind and Deaf using Natural Language Processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:wbdj-CoPYUoC,qX-0prYAAAAJ:wbdj-CoPYUoC,"V Sangeetha, I Pani, K Yasaswini, B Nikita, A Bhattacharjee","2024 International Conference on Knowledge Engineering and Communication …, 2024",2024,,,,
Revolutionizing Healthcare: Screening system to identify Diseases using Machine learning approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:eflP2zaiRacC,qX-0prYAAAAJ:eflP2zaiRacC,"V Sangeetha, M Vaneeta, M Sinthuja","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
RSA Cryptosystem with Parallel Thread Execution using Dual Public Keys,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:D_sINldO8mEC,qX-0prYAAAAJ:D_sINldO8mEC,"V Sangeetha, KS Aisiri, S Bharathi","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
Hybrid of Solar Energy Harvesting using IoT and WSN Technology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:5Ul4iDaHHb8C,qX-0prYAAAAJ:5Ul4iDaHHb8C,"VM S.Swapna Kumar, Sangeetha V","International Journal on Recent and Innovation Trends in Computing and …, 2024",2024,,,,
COVID-19 Spread Prediction Using Prophet and Data Fusion Algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:xtRiw3GOFMkC,qX-0prYAAAAJ:xtRiw3GOFMkC,"V Sangeetha, D Evangeline, M Sinthuja","Deep Learning Applications for Cyber-Physical Systems, 1-16, 2022",2022,,,,
A Novel Approach to Analyze Pranayama through Machine Learning Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:EUQCXRtRnyEC,qX-0prYAAAAJ:EUQCXRtRnyEC,"A Parkavi, V Sangeetha, GR Amith, BK Harini, M Supriya, KN Tejasvini","New Approaches in Engineering Research Vol. 12, 66-79, 2021",2021,,,,
An Iot Based Smart Helmet To Prevent Road Accidents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:a0OBvERweLwC,qX-0prYAAAAJ:a0OBvERweLwC,"V Sangeetha, DA Naik, SA Alex, G Sandhya","Design Engineering, 9396-9404, 2021",2021,,,,
A Novel Secure Authentication Scheme for VANETs based Intelligent Transportation Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:D03iK_w7-QYC,qX-0prYAAAAJ:D03iK_w7-QYC,"HN Vivek, V Sangeetha","Design Engineering, 8410-8422, 2021",2021,,,,
Renewable Energy Harvesting Inverter using Supercapacitor,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:b0M2c_1WBrUC,qX-0prYAAAAJ:b0M2c_1WBrUC,"S Vb, SS Kumar",,2021,,,,
Chapter-1 Simulations Based Course Conductions and Assessments in Computer Science and Engineering Discipline,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:geHnlv5EZngC,qX-0prYAAAAJ:geHnlv5EZngC,A Parkavi,"Recent Trends In Education, 1, 2021",2021,,,,
A Smartphone Based Application for Health Catr Management Svs Tem,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:pyW8ca7W8N0C,qX-0prYAAAAJ:pyW8ca7W8N0C,"P HV, SS Koushik, N SC, N MN",,2020,,,,
Probabilistic Framework for Assessing the Threat Level using Novel Decision Constructs in Mobile Adhoc Network.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:NaGl4SEjCO4C,qX-0prYAAAAJ:NaGl4SEjCO4C,"V Sangeetha, SS Kumar","Int. J. Netw. Secur. 20 (6), 1085-1092, 2018",2018,,,,
Hand Sign Communication System for Hearing Imparied,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:tOudhMTPpwUC,qX-0prYAAAAJ:tOudhMTPpwUC,"SV Mamatha A Deepa S R,Vaneeta M","International Journal of Engineering Research & Technology (IJERT) 3 (16), 1-5, 2015",2015,,,,
Detecting Malicious Data Using Fidget,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=qX-0prYAAAAJ&pagesize=100&citation_for_view=qX-0prYAAAAJ:bFI3QPDXJZMC,qX-0prYAAAAJ:bFI3QPDXJZMC,"V Manjula, P Purohit, P Purohit, SV NishantNishu",,,,,,
