title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Inference of gene regulatory network using modified genetic algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:0EnyYjriUFMC,1rg4Qg4AAAAJ:0EnyYjriUFMC,"S Seema, KS Ramanatha","Proceedings of the International Symposium on Biocomputing, 1-8, 2010",2010,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12844317380370676509,https://serpapi.com/search.json?cites=12844317380370676509&engine=google_scholar&hl=en,12844317380370676509
Modeling of time series microarray data using dynamic Bayesian network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:Tyk-4Ss8FVUC,1rg4Qg4AAAAJ:Tyk-4Ss8FVUC,"MJ K G Srinivasa, S Seema","Retrovirology 6 (2), 2009",2009,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3145024787577453492,https://serpapi.com/search.json?cites=3145024787577453492&engine=google_scholar&hl=en,3145024787577453492
Deep UNet-based Time-Series Image Segmentation and Regional Classification for Flood Progression Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:SP6oXDckpogC,1rg4Qg4AAAAJ:SP6oXDckpogC,"M Anusha, S Seema, BJ Sowmya","2025 3rd International Conference on Sustainable Computing and Data …, 2025",2025,,,,
Improving Detection of Autism Spectrum Disorder (ASD) by Using mRMR Feature Selection and Genetic Optimization Based CES Model for Computing Autism Severity Score,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:dshw04ExmUIC,1rg4Qg4AAAAJ:dshw04ExmUIC,"DN Disha, S Seema, A Mathur","SN Computer Science 6 (4), 309, 2025",2025,,,,
Automatic Text Summarization Using Graph-Based Recurrent Attention Model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:P5F9QuxV20EC,1rg4Qg4AAAAJ:P5F9QuxV20EC,"R Hegde, SK Hegde, S Seema","Adaptive Intelligence: Select Proceedings of InCITe 2024, Volume 1 1280, 363, 2025",2025,,,,
Design of the AI Application for the Detection of Autism Spectrum Disorder Using Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:UxriW0iASnsC,1rg4Qg4AAAAJ:UxriW0iASnsC,"S Seema, MR Mundada, Meeradevi, M Kavya","International Conference on Intelligent Computing and Communication, 577-586, 2024",2024,,,,
Automatic Text Summarization Using Graph-Based Recurrent Attention Model (GBRAM),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:KxtntwgDAa4C,1rg4Qg4AAAAJ:KxtntwgDAa4C,"R Hegde, SK Hegde, S Seema, T Murugan","International Conference on Information Technology, 363-370, 2024",2024,,,,
Predictive Modelling of Bipolar Disorder Utilizing Advanced Machine Learning Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:lSLTfruPkqcC,1rg4Qg4AAAAJ:lSLTfruPkqcC,"DN Disha, S Seema, CS Soumya","2023 2nd International Conference on Futuristic Technologies (INCOFT), 1-6, 2023",2023,,,,
Sentiment Analysis and Feature Reduction Using Arboreal Monkey Compression Algorithm with Deep Modified Neural Network Classifier,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:O3NaXMp0MMsC,1rg4Qg4AAAAJ:O3NaXMp0MMsC,"R Hegde, SK Hegde, MR Mundada, S Seema","Internet of Behaviors (IoB), 125-140, 2023",2023,,,,
Sentiments Analysis and Text Summarization of Medicine Reviews Using Deep Sequential Iterative Model with Attention Encoder,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:nb7KW1ujOQ8C,1rg4Qg4AAAAJ:nb7KW1ujOQ8C,"BR Prabhu, S Seema","Journal of Mobile Multimedia 18 (4), 1281-1300, 2022",2022,,,,
Building Utility System to Analyze Diseased Plants and Predict the Stages using Deep Learning Algorithms.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:RGFaLdJalmkC,1rg4Qg4AAAAJ:RGFaLdJalmkC,"S BJ, S Hiriyannaiah, S Raju, R Sinha, S Bijjur, KG Srinivasa","Webology 19 (2), 2022",2022,,,,
Enhanced K-Means++ Using Probability Theory For Efficient Prediction Of Air Pollution.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:GnPB-g6toBAC,1rg4Qg4AAAAJ:GnPB-g6toBAC,"C Shetty, S BJ","Webology 19 (2), 2022",2022,,,,
The Feasible Infrastructure of Customer Segregation using Data Mining Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:IWHjjKOFINEC,1rg4Qg4AAAAJ:IWHjjKOFINEC,"DA Naik, KM Vivek, S Seema","Indian Journal of Artificial Intelligence and Neural Networking 1 (1), 19-24, 2020",2020,,,,
Enhance the Prediction of Air Pollutants Using K-Means++ Advanced Algorithm with Parallel Computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:mB3voiENLucC,1rg4Qg4AAAAJ:mB3voiENLucC,"C Shetty, M Rosemary Binoy, TS Swetha Sree, G Ujwala, VH Geetha, ...","Congress on Intelligent Systems, 315-327, 2020",2020,,,,
Prediction and detection of autism spectrum disorder by using machine learning algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:bEWYMUwI8FkC,1rg4Qg4AAAAJ:bEWYMUwI8FkC,"KAS Disha D.N, Seema S","2nd International Conference on Artificial Intelligence and Data Engineering …, 2020",2020,,,,
Effective Prevention and Reduction in the Rate of Accidents Using Internet of Things and Data Analytics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:8k81kl-MbHgC,1rg4Qg4AAAAJ:8k81kl-MbHgC,"BJ Sowmya, C Shetty, S Seema, KG Srinivasa","Improving the Safety and Efficiency of Emergency Services: Emerging Tools …, 2020",2020,,,,
"IOT and Data Analytics Solution for Reducing Pollution, Accidents, and Its Impact on Environment",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:kNdYIx-mwKoC,1rg4Qg4AAAAJ:kNdYIx-mwKoC,"C Shetty, BJ Sowmya, S Anemish, S Seema","The Rise of Fog Computing in the Digital Era, 177-209, 2019",2019,,,,
Expression of Concern for: Application of Image Processing and Machine Learning for Smart Restaurants,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:70eg2SAEIzsC,1rg4Qg4AAAAJ:70eg2SAEIzsC,"SS Angadi, H Rachana, BJ Sowmya, S Seema","2018 3rd International Conference on Computational Systems and Information …, 2018",2018,,,,
Retracted: Application of Image Processing and Machine Learning for Smart Restaurants,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:qxL8FJ1GzNcC,1rg4Qg4AAAAJ:qxL8FJ1GzNcC,"SS Angadi, H Rachana, BJ Sowmya, S Seema","2018 3rd International Conference on Computational Systems and Information …, 2018",2018,,,,
A Study on Pattern Classification Approaches for Mining Opinions and Sentiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:_FxGoFyzp5QC,1rg4Qg4AAAAJ:_FxGoFyzp5QC,SS Rajalaxmi Hegde,"International Conference on Computational Methods in Engineering and Health …, 2017",2017,,,,
Review of Inter-App Permission Leakage and Malware Characterization in Android Operating System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:eQOLeE2rZwMC,1rg4Qg4AAAAJ:eQOLeE2rZwMC,"DSS Nitesh A Patil, Dr. K V Kulhalli","International Journal of Engineering Research and Technology 10 (1), 2017",2017,,,,
Performance Analysis of Airplane Health Surveillance System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:WF5omc3nYNoC,1rg4Qg4AAAAJ:WF5omc3nYNoC,SS Rachana N B,"International Conference on Cognitive Computing and Information Processing …, 2017",2017,,,,
Airplane Health Surveillance System: A Framework,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:YsMSGLbcyi4C,1rg4Qg4AAAAJ:YsMSGLbcyi4C,SS Rachana N B,"International Journal of Aviation Systems, Operations and Training 3 (2), 2016",2016,,,,
An Efficient Framework of Data Mining and its Analytics on Massive Streams of Big Data Repositories,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:ufrVoPGSRksC,1rg4Qg4AAAAJ:ufrVoPGSRksC,"SS Disha D N, Sowmya B J, Chetan Shetty","International conference on Distributed Computing, VLSI, Electrical Circuits …, 2016",2016,,,,
Airplane Health Surveillance System: For Connected World,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:5nxA0vEk-isC,1rg4Qg4AAAAJ:5nxA0vEk-isC,"NB Rachana, KG Srinivasa, S Seema","International Journal of Aviation Systems, Operations and Training (IJASOT …, 2016",2016,,,,
Design and Implementation of Health care Tool that provides suggestions and Doctors Appointment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:zYLM7Y9cAGgC,1rg4Qg4AAAAJ:zYLM7Y9cAGgC,"BE Rashmi.M , Seema.S , Aishwarya Cauveramma P.N","International Journal of Advanced Research in Computer and Communication …, 2014",2014,,,,
Searching the Web Querying services over ontological process,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:IjCSPb-OGe4C,1rg4Qg4AAAAJ:IjCSPb-OGe4C,SS Kavya S,"International Journal of Advanced Research in Computer and Communication …, 2014",2014,,,,
Review on Classification of Genes and Biomarker Identification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:qjMakFHDy7sC,1rg4Qg4AAAAJ:qjMakFHDy7sC,SSH Honnalli,"International Journal of Computer Applications 68, 7-14, 2013",2013,,,,
Analysis of Gene expression data using ensemble of feature selection and Classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:UeHWp8X0CEIC,1rg4Qg4AAAAJ:UeHWp8X0CEIC,"BC Seema S, Supriya Jois","International Journal of Pharmaceutical and Health Sciences 6 (2), 48-61, 2012",2012,,,,
Classification Of Evolving Stream Data Using Improved Ensemble Classifier,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:u-x6o8ySG0sC,1rg4Qg4AAAAJ:u-x6o8ySG0sC,S S,"International Journal on Data Mining and Knowledge Management Process 2 (4), 1-9, 2012",2012,,,,
Association Rule Mining for the Identification of Activators from Gene Regulatory Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=1rg4Qg4AAAAJ&pagesize=100&citation_for_view=1rg4Qg4AAAAJ:d1gkVwhDpl0C,1rg4Qg4AAAAJ:d1gkVwhDpl0C,"SHD Seema S, Srinivasa K G, Sujana, Vidya","International Conference on Advances in Computing and Communication 190 …, 2011",2011,,,,
