title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Clustering in wireless sensor networks: performance comparison of EAMMH and LEACH protocols using MATLAB,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:9yKSN-GCB0IC,_gNJRewAAAAJ:9yKSN-GCB0IC,"MR Mundada, N Thimmegowda, T Bhuvaneswari, V Cyrilraj","Advanced Materials Research 705, 337-342, 2013",2013,14.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3873953526918758554,https://serpapi.com/search.json?cites=3873953526918758554&engine=google_scholar&hl=en,3873953526918758554
Energy efficient clustering and grid based routing in wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:qjMakFHDy7sC,_gNJRewAAAAJ:qjMakFHDy7sC,"KM Amrutha, P Ashwini, DK Raj, G Kavitha Rani, MR Mundada","Proceedings of international conference on advances in computing, 69-74, 2012",2012,14.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=232725242213151727,https://serpapi.com/search.json?cites=232725242213151727&engine=google_scholar&hl=en,232725242213151727
A survey of congestion in wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:WF5omc3nYNoC,_gNJRewAAAAJ:WF5omc3nYNoC,"MR Mundada, PB Desai","2016 International Conference on Advances in Human Machine Interaction (HMI …, 2016",2016,12.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14506464361975396632,https://serpapi.com/search.json?cites=14506464361975396632&engine=google_scholar&hl=en,14506464361975396632
Enhanced deep feed forward neural network model for the customer attrition analysis in banking sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:MXK_kJrjxJIC,_gNJRewAAAAJ:MXK_kJrjxJIC,MR Mundada,"International Journal of Intelligent Systems and Applications 10 (7), 10, 2019",2019,11.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1707834410234717141,https://serpapi.com/search.json?cites=1707834410234717141&engine=google_scholar&hl=en,1707834410234717141
A systematic review web content mining tools and its applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:r0BpntZqJG4C,_gNJRewAAAAJ:r0BpntZqJG4C,MS Pujar,"International Journal of Advanced Computer Science and Applications, 2021",2021,10.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5959048167914214203,https://serpapi.com/search.json?cites=5959048167914214203&engine=google_scholar&hl=en,5959048167914214203
Iot based bus transport system in bangalore,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:2osOgNQ5qMEC,_gNJRewAAAAJ:2osOgNQ5qMEC,"PR Selvapriya, MR Mundada","International Journal of Engineering and Technical Research (IJETR) ISSN …, 2015",2015,10.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8600164004858516486,https://serpapi.com/search.json?cites=8600164004858516486&engine=google_scholar&hl=en,8600164004858516486
Optimized Farming: Crop Recommendation System Using Predictive Analytics.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:RHpTSmoSYBkC,_gNJRewAAAAJ:RHpTSmoSYBkC,MR Mundada,"International Journal of Intelligent Engineering & Systems 16 (3), 2023",2023,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10043008351188107896,https://serpapi.com/search.json?cites=10043008351188107896&engine=google_scholar&hl=en,10043008351188107896
Machine Learning-Based Approach for Predictive Analytics in Healthcare,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:QIV2ME_5wuYC,_gNJRewAAAAJ:QIV2ME_5wuYC,"SK Hegde, MR Mundada","Deep Learning Applications for Cyber-Physical Systems, 182-206, 2022",2022,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4858007803365524003,https://serpapi.com/search.json?cites=4858007803365524003&engine=google_scholar&hl=en,4858007803365524003
Decision Support System to Agronomically Optimize Crop Yield based on Nitrogen and Phosphorus,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:Zph67rFs4hoC,_gNJRewAAAAJ:Zph67rFs4hoC,"V Sanjana, MR Mundada","2019 4th International Conference on Computational Systems and Information …, 2019",2019,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5458618962340559715,https://serpapi.com/search.json?cites=5458618962340559715&engine=google_scholar&hl=en,5458618962340559715
A hybrid approach of deep learning with cognitive particle swarm optimization for the big data analytics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:LkGwnXOMwfcC,_gNJRewAAAAJ:LkGwnXOMwfcC,"S Hegde, MR Mundada","2018 9th International Conference on Computing, Communication and Networking …, 2018",2018,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=79608099166939139,https://serpapi.com/search.json?cites=79608099166939139&engine=google_scholar&hl=en,79608099166939139
ZigBee Based Wireless Sensor Networks in Precision Agriculture-The Survey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:zYLM7Y9cAGgC,_gNJRewAAAAJ:zYLM7Y9cAGgC,"AK Meeradevi, MR Mundada","International Journal of Application or Innovation in Engineering …, 2015",2015,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4764448264296941164,https://serpapi.com/search.json?cites=4764448264296941164&engine=google_scholar&hl=en,4764448264296941164
Hybrid generative regression-based deep intelligence to predict the risk of chronic disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:9ZlFYXVOiuMC,_gNJRewAAAAJ:9ZlFYXVOiuMC,"SK Hegde, MR Mundada","International Journal of Intelligent Computing and Cybernetics 15 (1), 144-164, 2022",2022,6.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11252828697302157116,https://serpapi.com/search.json?cites=11252828697302157116&engine=google_scholar&hl=en,11252828697302157116
Meeradevi (2018) Predictive analysis to improve crop yield using a neural network model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:NaGl4SEjCO4C,_gNJRewAAAAJ:NaGl4SEjCO4C,"S Kulkarni, SN Mandal, GS Sharma, MR Mundada","International conference on advances in computing, communications and …, 0",,6.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14410830819143707985,https://serpapi.com/search.json?cites=14410830819143707985&engine=google_scholar&hl=en,14410830819143707985
Botnet forensic analysis in software defined networks using ensemble based classifier,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:R3hNpaxXUhUC,_gNJRewAAAAJ:R3hNpaxXUhUC,"R Sanjeetha, MR Mundada, GS Vaibhavi","2022 4th International Conference on Circuits, Control, Communication and …, 2022",2022,5.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=937629669410778290,https://serpapi.com/search.json?cites=937629669410778290&engine=google_scholar&hl=en,937629669410778290
Optimized deep neural network based predictive model for customer attrition analysis in the banking sector,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:KlAtU1dfN6UC,_gNJRewAAAAJ:KlAtU1dfN6UC,"S Hegde, MR Mundada","Recent Patents on Engineering 14 (3), 412-421, 2020",2020,5.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2311571681199329809,https://serpapi.com/search.json?cites=2311571681199329809&engine=google_scholar&hl=en,2311571681199329809
An efficient framework for web content mining systems using improved cd-pam clustering and the a-cnn technique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:k_IJM867U9cC,_gNJRewAAAAJ:k_IJM867U9cC,"M Pujar, MR Mundada, BJ Sowmya, S Supreeth, G Shruthi","SN Computer Science 4 (5), 692, 2023",2023,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11324958346212327310,https://serpapi.com/search.json?cites=11324958346212327310&engine=google_scholar&hl=en,11324958346212327310
Secured communication strategies for internet of things sensors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:hC7cP41nSMkC,_gNJRewAAAAJ:hC7cP41nSMkC,"N Shashikala, MR Mundada","2021 Innovations in Power and Advanced Computing Technologies (i-PACT), 1-8, 2021",2021,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4401821899840039280,https://serpapi.com/search.json?cites=4401821899840039280&engine=google_scholar&hl=en,4401821899840039280
Meeradevi. 2018.” Predictive Analysis to Improve Crop Yield Using a Neural Network Model”,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:Wp0gIr-vW9MC,_gNJRewAAAAJ:Wp0gIr-vW9MC,"GS Sharma, SN Mandal, S Kulkarni, MR Mundada",,,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17382136042568980375,https://serpapi.com/search.json?cites=17382136042568980375&engine=google_scholar&hl=en,17382136042568980375
Skin Cancer Prediction by Incorporating Bio-inspired Optimization in Deep Neural Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:GnPB-g6toBAC,_gNJRewAAAAJ:GnPB-g6toBAC,"MR Mundada, BJ Sowmya, S Supreeth, SG Prabhu, K Mahesh, ...","SN Computer Science 5 (8), 1127, 2024",2024,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10057946823725568220,https://serpapi.com/search.json?cites=10057946823725568220&engine=google_scholar&hl=en,10057946823725568220
Survey on Congestion Control Approaches in 4G/5G Cellular Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:TQgYirikUcIC,_gNJRewAAAAJ:TQgYirikUcIC,"P Shrivastava, MR Mundada","2022 4th International Conference on Circuits, Control, Communication and …, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6855138692899684778,https://serpapi.com/search.json?cites=6855138692899684778&engine=google_scholar&hl=en,6855138692899684778
Hybrid decision support system framework for enhancing crop productivity using machine learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:7PzlFSSx8tAC,_gNJRewAAAAJ:7PzlFSSx8tAC,"Meeradevi, IGS Yasaswi, MR Mundada, D Sarika, H Shetty","Proceedings of the 2nd International Conference on Recent Trends in Machine …, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2478178603162965768,https://serpapi.com/search.json?cites=2478178603162965768&engine=google_scholar&hl=en,2478178603162965768
Automation framework development for continuous integration and deployment in CT machines using LXC and Docker container lightweight virtualization techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:5nxA0vEk-isC,_gNJRewAAAAJ:5nxA0vEk-isC,"B Lakshmikanth, MR Mundada","2018 International Conference on Current Trends towards Converging …, 2018",2018,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13849280079240177113,https://serpapi.com/search.json?cites=13849280079240177113&engine=google_scholar&hl=en,13849280079240177113
Localisation technique for wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:hqOjcs7Dif8C,_gNJRewAAAAJ:hqOjcs7Dif8C,"NS Jyothi, MR Mundada","International Journal of Engineering and Technical Research (IJETR) ISSN …, 2015",2015,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5611478551557957187,https://serpapi.com/search.json?cites=5611478551557957187&engine=google_scholar&hl=en,5611478551557957187
A study on energy efficient routing protocols in wireless sensor networks International Journal of Distributed and Parallel Systems (IJDPS) Vol. 3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:_kc_bZDykSQC,_gNJRewAAAAJ:_kc_bZDykSQC,MR Mundada,,2012,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=814964116146510635,https://serpapi.com/search.json?cites=814964116146510635&engine=google_scholar&hl=en,814964116146510635
Internet of things (IoT) for secure data and M2M communications—a study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:-f6ydRqryjwC,_gNJRewAAAAJ:-f6ydRqryjwC,"N Shashikala, MR Mundada","Computational Methods and Data Engineering: Proceedings of ICCMDE 2021, 13-28, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2583392350478929626,https://serpapi.com/search.json?cites=2583392350478929626&engine=google_scholar&hl=en,2583392350478929626
Recursive subspace based feature selection approach for early risk prediction of chronic disease in patients,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:IWHjjKOFINEC,_gNJRewAAAAJ:IWHjjKOFINEC,"S Hegde, MR Mundada","International Journal of Bioinformatics Research and Applications 18 (1-2), 4-15, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=93151233035044814,https://serpapi.com/search.json?cites=93151233035044814&engine=google_scholar&hl=en,93151233035044814
Detection and classification of leaf disease using deep neural network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:dhFuZR0502QC,_gNJRewAAAAJ:dhFuZR0502QC,"MR Mundada, M Shilpa","Deep Learning Applications for Cyber-Physical Systems, 51-77, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9285408666577618122,https://serpapi.com/search.json?cites=9285408666577618122&engine=google_scholar&hl=en,9285408666577618122
Digital watermarking to protect deep learning model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:4DMP91E08xMC,_gNJRewAAAAJ:4DMP91E08xMC,"L Gupta, M Gupta, Meeradevi, N Khaitan, MR Mundada","International Conference on Intelligent and Smart Computing in Data …, 2021",2021,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17106647388459533857,https://serpapi.com/search.json?cites=17106647388459533857&engine=google_scholar&hl=en,17106647388459533857
A survey on providing security to the wireless sensor networks integrated with IoT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:W7OEmFMy1HYC,_gNJRewAAAAJ:W7OEmFMy1HYC,"DK Meghana, MR Mundada","International Journal of Engineering and Technical Research 2 (12), 202-205, 2014",2014,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5370810745411109272,https://serpapi.com/search.json?cites=5370810745411109272&engine=google_scholar&hl=en,5370810745411109272
Comparison of energy efficient clustering protocols for heterogeneous wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:Y0pCki6q_DkC,_gNJRewAAAAJ:Y0pCki6q_DkC,"MR Mundada, A Navindgi, N Thimmegowda","International Journal of Engineering Research & Technology (IJERT) 2, 3268-3273, 2013",2013,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7735491667862907682,https://serpapi.com/search.json?cites=7735491667862907682&engine=google_scholar&hl=en,7735491667862907682
Raja Nahusha Varsha and Seira Ann George,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:bEWYMUwI8FkC,_gNJRewAAAAJ:bEWYMUwI8FkC,"MR Mundada, S Kiran, S Khobanna","A Study On Energy Efficient Routing Protocols In Wireless Sensor Networks …, 0",,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14074972806035686032,https://serpapi.com/search.json?cites=14074972806035686032&engine=google_scholar&hl=en,14074972806035686032
Performance Analysis of Various Deep Learning Models in Lung Cancer Detection and Classification Using Medical Images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:BqipwSGYUEgC,_gNJRewAAAAJ:BqipwSGYUEgC,"VB Pranav, MR Mundada, SP Singh, S Bhetariya, C Srivastava","2024 5th International Conference on Circuits, Control, Communication and …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14828468578059828005,https://serpapi.com/search.json?cites=14828468578059828005&engine=google_scholar&hl=en,14828468578059828005
DeepDerm: Elevating Precision in Dermatological Diagnosis with Enhanced CNN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:NMxIlDl6LWMC,_gNJRewAAAAJ:NMxIlDl6LWMC,"MR Mundada, S Seema, SF Student","2024 15th International Conference on Computing Communication and Networking …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9340345377766260922,https://serpapi.com/search.json?cites=9340345377766260922&engine=google_scholar&hl=en,9340345377766260922
Application of flood catastrophe model to estimate revenue and insurance losses under unpredictable precipitation conditions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:blknAaTinKkC,_gNJRewAAAAJ:blknAaTinKkC,"MR Mundada, BJ Sowmya, M Shilpa, RS Kadadevaramath","International Journal of Business and Systems Research 18 (2), 170-189, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9135260539005092128,https://serpapi.com/search.json?cites=9135260539005092128&engine=google_scholar&hl=en,9135260539005092128
Deep Learning Applications for Cyber-physical Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:maZDTaKrznsC,_gNJRewAAAAJ:maZDTaKrznsC,"MR Mundada, S Seema, S KG, M Shilpa","IGI Global, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2542465776090735064,https://serpapi.com/search.json?cites=2542465776090735064&engine=google_scholar&hl=en,2542465776090735064
Hybrid decision support system framework for leaf image analysis to improve crop productivity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:qUcmZB5y_30C,_gNJRewAAAAJ:qUcmZB5y_30C,MR Mundada,"International Journal of Advanced Computer Science and Applications 12 (9), 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17310479639436384563,https://serpapi.com/search.json?cites=17310479639436384563&engine=google_scholar&hl=en,17310479639436384563
Decision support system for enhancing crop productivity,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:ULOm3_A8WrAC,_gNJRewAAAAJ:ULOm3_A8WrAC,"MR Mundada, H Salpekar","Journal of Computational and Theoretical Nanoscience 17 (9-10), 4438-4441, 2020",2020,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15404197759581382668,https://serpapi.com/search.json?cites=15404197759581382668&engine=google_scholar&hl=en,15404197759581382668
Review on Rapid Application Development using IoT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:Se3iqnhoufwC,_gNJRewAAAAJ:Se3iqnhoufwC,"MR Mundada, JH Sanjaykumar","2017 International Conference on Current Trends in Computer, Electrical …, 2017",2017,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8730533103336146376,https://serpapi.com/search.json?cites=8730533103336146376&engine=google_scholar&hl=en,8730533103336146376
Hybrid Energy Efficient Protocol for Stable Concentric Clustering in Heterogenous Wireless Sensor Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:Tyk-4Ss8FVUC,_gNJRewAAAAJ:Tyk-4Ss8FVUC,"MR Mundada, N Thimmegowda, T Bhuvaneswari, C Raj","International Journal of Computer Applications 73 (2), 48-52, 2013",2013,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9479481183612478104,https://serpapi.com/search.json?cites=9479481183612478104&engine=google_scholar&hl=en,9479481183612478104
Cluster Head Location based Base Station Mobility in Wireless Sensor Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:d1gkVwhDpl0C,_gNJRewAAAAJ:d1gkVwhDpl0C,"M RMundada, T Bhuvaneswari, V Cyril Raj, P B Kamble, S Kejriwal, ...","International Journal of Computer Applications 67 (17), 45-48, 2013",2013,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=979293081476176807,https://serpapi.com/search.json?cites=979293081476176807&engine=google_scholar&hl=en,979293081476176807
