title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Pattern analysis of blooms knowledge level students performance using association rule mining,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:zYLM7Y9cAGgC,uOwul8kAAAAJ:zYLM7Y9cAGgC,"A Parkavi, K Lakshmi","2017 IEEE International Conference on Smart Technologies and Management for …, 2017",2017,7.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10499910453373951938,https://serpapi.com/search.json?cites=10499910453373951938&engine=google_scholar&hl=en,10499910453373951938
Efficient model for searching and detecting semantically similar question in discussion forums of e-learning platforms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:WF5omc3nYNoC,uOwul8kAAAAJ:WF5omc3nYNoC,"K Iyer, G Ewoorkar, A Patil, H Gummani, A Parkavi","2019 4th International Conference on Recent Trends on Electronics …, 2019",2019,5.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16497147519257253760,https://serpapi.com/search.json?cites=16497147519257253760&engine=google_scholar&hl=en,16497147519257253760
THE PATTERNS THAT DON’T EXIST: Study on the effects of psychological human biases in data analysis and decision making,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:eQOLeE2rZwMC,uOwul8kAAAAJ:eQOLeE2rZwMC,"A Parkavi, A Jawaid, S Dev, MS Vinutha","2018 3rd International Conference on Computational Systems and Information …, 2018",2018,5.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15355144814696374319,https://serpapi.com/search.json?cites=15355144814696374319&engine=google_scholar&hl=en,15355144814696374319
Predicting the course knowledge level of students using data mining techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:IjCSPb-OGe4C,uOwul8kAAAAJ:IjCSPb-OGe4C,"A Parkavi, K Lakshmi","2017 IEEE International Conference on Smart Technologies and Management for …, 2017",2017,5.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6460253308333208727,https://serpapi.com/search.json?cites=6460253308333208727&engine=google_scholar&hl=en,6460253308333208727
Customer feedback analysis based on emotion detection using machine learning techniques with privacy preservation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:RHpTSmoSYBkC,uOwul8kAAAAJ:RHpTSmoSYBkC,"A Parkavi, TBN Shetty, SG Shibu, R Ismail, RA Muthirakalayil","2023 International Conference on Circuit Power and Computing Technologies …, 2023",2023,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9527018216042375490,https://serpapi.com/search.json?cites=9527018216042375490&engine=google_scholar&hl=en,9527018216042375490
Android application for food label recognition to ensure safe food consumption based on user allergen information leveraging OCR,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:j3f4tGmQtD8C,uOwul8kAAAAJ:j3f4tGmQtD8C,"A Parkavi, TBN Shetty, VA Raj, SB Upadhyaya, R Thairani","2023 14th International Conference on Computing Communication and Networking …, 2023",2023,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4375111307041002249,https://serpapi.com/search.json?cites=4375111307041002249&engine=google_scholar&hl=en,4375111307041002249
Sign Language Converter Using Feature Extractor and PoseNet,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:ZeXyd9-uunAC,uOwul8kAAAAJ:ZeXyd9-uunAC,"MN Pushpalatha, A Parkavi, RS Sachin, AS Vadakkan, A Khateeb, ...","Webology 19 (1), 5476-5486, 2022",2022,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11785353288425297142,https://serpapi.com/search.json?cites=11785353288425297142&engine=google_scholar&hl=en,11785353288425297142
Predicting Effective Course Conduction Strategy Using Datamining Techniques.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:Tyk-4Ss8FVUC,uOwul8kAAAAJ:Tyk-4Ss8FVUC,"A Parkavi, K Lakshmi, KG Srinivasa","Educational Research and Reviews 12 (24), 1188-1198, 2017",2017,4.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17648362893451116566,https://serpapi.com/search.json?cites=17648362893451116566&engine=google_scholar&hl=en,17648362893451116566
Early and late blight disease detection in potato,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:GnPB-g6toBAC,uOwul8kAAAAJ:GnPB-g6toBAC,"SG Subramanya, A Parkavi, MG Usha, MS Shreya","2023 14th International Conference on Computing Communication and Networking …, 2023",2023,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4568917159458794589,https://serpapi.com/search.json?cites=4568917159458794589&engine=google_scholar&hl=en,4568917159458794589
Data-driven mathematical modeling for AI-based security applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:HDshCWvjkbEC,uOwul8kAAAAJ:HDshCWvjkbEC,"SA Alex, A Parkavi, V Sangeetha","Handbook of Research on Data-Driven Mathematical Modeling in Smart Cities …, 2023",2023,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16900771944282641994,https://serpapi.com/search.json?cites=16900771944282641994&engine=google_scholar&hl=en,16900771944282641994
Comparative Study on Online Teaching Learning Tools,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:qUcmZB5y_30C,uOwul8kAAAAJ:qUcmZB5y_30C,"D Evangeline, A Parkavi","ICCCE 2021: Proceedings of the 4th International Conference on …, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12767254153476911873,https://serpapi.com/search.json?cites=12767254153476911873&engine=google_scholar&hl=en,12767254153476911873
“SmartEval”—Evaluation System for Descriptive Answers in Examinations Using Natural Language Processing and Artificial Neural Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:9ZlFYXVOiuMC,uOwul8kAAAAJ:9ZlFYXVOiuMC,"A Parkavi, BJ Sowmya, A Jerin Francis, BS Srikanth, N Rohan, R Deepak","Proceedings of the 2nd International Conference on Recent Trends in Machine …, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=241199905516787363,https://serpapi.com/search.json?cites=241199905516787363&engine=google_scholar&hl=en,241199905516787363
"Implementation and comparison of file security using AES, DES and RSA and anomaly detection in videos using convolutional auto encoder",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:L8Ckcad2t8MC,uOwul8kAAAAJ:L8Ckcad2t8MC,"SA Alex, A Parkavi, RN Patil, A Kanavalli, NM Karki","Webology 19 (1), 664-675, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1744628870265028871,https://serpapi.com/search.json?cites=1744628870265028871&engine=google_scholar&hl=en,1744628870265028871
Decision support system using CNN for detecting the type of disease in fruits and vegetables,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:QIV2ME_5wuYC,uOwul8kAAAAJ:QIV2ME_5wuYC,"A Parkavi, MN Pushpalatha, SA Alex, MK Premkumar","Webology 19 (1), 1315-1334, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2962003482756336551,https://serpapi.com/search.json?cites=2962003482756336551&engine=google_scholar&hl=en,2962003482756336551
Predictive analytics for healthcare,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:Wp0gIr-vW9MC,uOwul8kAAAAJ:Wp0gIr-vW9MC,"MN Pushpalatha, A Parkavi","Deep Learning Applications for Cyber-Physical Systems, 222-244, 2022",2022,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7431227547186914580,https://serpapi.com/search.json?cites=7431227547186914580&engine=google_scholar&hl=en,7431227547186914580
Air quality and dust level monitoring systems in hospitals using IoT,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:O3NaXMp0MMsC,uOwul8kAAAAJ:O3NaXMp0MMsC,"A Parkavi, BJ Sowmya, SA Alex, S Supreeth, G Shruthi, S Rohith, ...","Discover Internet of Things 5 (1), 1-18, 2025",2025,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13877755011323944734,https://serpapi.com/search.json?cites=13877755011323944734&engine=google_scholar&hl=en,13877755011323944734
Performance Evaluation of EfficientNet Models in Grape Leaf Disease Classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:ns9cj8rnVeAC,uOwul8kAAAAJ:ns9cj8rnVeAC,"SG Subramanya, A Parkavi","2025 International Conference on Intelligent Systems and Computational …, 2025",2025,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17493819115829034628,https://serpapi.com/search.json?cites=17493819115829034628&engine=google_scholar&hl=en,17493819115829034628
Facial Emotion Recognition of Online Learners Using a Hybrid Deep Learning Model.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:JV2RwH3_ST0C,uOwul8kAAAAJ:JV2RwH3_ST0C,"D Evangeline, A Parkavi","International Journal of Intelligent Engineering & Systems 17 (6), 2024",2024,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11238671354860327879,https://serpapi.com/search.json?cites=11238671354860327879&engine=google_scholar&hl=en,11238671354860327879
Managing and controlling the COVID-19 Pandemic: the role of humanoid robots,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:isC4tDSrTZIC,uOwul8kAAAAJ:isC4tDSrTZIC,"A Mamatha, V Sangeetha, A Parkavi, PK Sreelatha","Modelling of Virtual Worlds Using the Internet of Things, 198-216, 2024",2024,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=421291429426501577,https://serpapi.com/search.json?cites=421291429426501577&engine=google_scholar&hl=en,421291429426501577
Electric Vehicle Charging Station Aggregator Application,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:R3hNpaxXUhUC,uOwul8kAAAAJ:R3hNpaxXUhUC,"A Parkavi, A Vaidya, CS Prakash, D Peter","2023 2nd International Conference on Smart Technologies and Systems for Next …, 2023",2023,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10177980685676794328,https://serpapi.com/search.json?cites=10177980685676794328&engine=google_scholar&hl=en,10177980685676794328
Application of C/C++ Compiler,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:qxL8FJ1GzNcC,uOwul8kAAAAJ:qxL8FJ1GzNcC,"N Deshpande, S Joshi, S Pawar, A Parkavi","Int. J. Res. Eng. Sci. Manag 2 (5), 409411, 2019",2019,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6562362909354945596,https://serpapi.com/search.json?cites=6562362909354945596&engine=google_scholar&hl=en,6562362909354945596
Lexical analysis using JFLEX tool,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:M3ejUd6NZC8C,uOwul8kAAAAJ:M3ejUd6NZC8C,"V Poornima, K Sreeram, A Parkavi","International Journal of Research in Engineering, Science and Management 2 …, 2019",2019,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=8149007703177384232,https://serpapi.com/search.json?cites=8149007703177384232&engine=google_scholar&hl=en,8149007703177384232
Compiler Optimization using Artificial Intelligence,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:0EnyYjriUFMC,uOwul8kAAAAJ:0EnyYjriUFMC,"HK Kiran, PC Jigali, R Rahul, A Parkavi",,,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4606152014683447803,https://serpapi.com/search.json?cites=4606152014683447803&engine=google_scholar&hl=en,4606152014683447803
Detection and Classification of Grape Leaf Diseases using EfficientNet Model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:BqipwSGYUEgC,uOwul8kAAAAJ:BqipwSGYUEgC,"SG Subramanya, A Parkavi","2024 International Conference on Recent Advances in Science and Engineering …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1854142519148276519,https://serpapi.com/search.json?cites=1854142519148276519&engine=google_scholar&hl=en,1854142519148276519
Person Identification using Periocular Region,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:bEWYMUwI8FkC,uOwul8kAAAAJ:bEWYMUwI8FkC,"D Evangeline, A Parkavi, P Nithya Bharadwaj","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11063658493529546663,https://serpapi.com/search.json?cites=11063658493529546663&engine=google_scholar&hl=en,11063658493529546663
Exploring the Landscape: A Comprehensive Survey of Blockchain Applications and Innovations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:iH-uZ7U-co4C,uOwul8kAAAAJ:iH-uZ7U-co4C,"A Parkavi, SB Nandini, DS Chetan","Research Updates in Mathematics and Computer Science 61, 61-67, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=144351342677422710,https://serpapi.com/search.json?cites=144351342677422710&engine=google_scholar&hl=en,144351342677422710
Social Distance Detector Using Computer Vision and Deep Learning to Combat COVID-19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:TQgYirikUcIC,uOwul8kAAAAJ:TQgYirikUcIC,"P Nikhila, A Parkavi","2022 4th International Conference on Circuits, Control, Communication and …, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5545076730761914842,https://serpapi.com/search.json?cites=5545076730761914842&engine=google_scholar&hl=en,5545076730761914842
A Survey on Soft Biometric Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:hC7cP41nSMkC,uOwul8kAAAAJ:hC7cP41nSMkC,"D Evangeline, A Parkavi","ICCCE 2021: Proceedings of the 4th International Conference on …, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14946604383622007530,https://serpapi.com/search.json?cites=14946604383622007530&engine=google_scholar&hl=en,14946604383622007530
AI Techniques for Detecting and Diagnosing COVID-19,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:IWHjjKOFINEC,uOwul8kAAAAJ:IWHjjKOFINEC,"KC Kurne, SA Alex","2022 International Conference for Advancement in Technology (ICONAT), 1-5, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5587657882539890276,https://serpapi.com/search.json?cites=5587657882539890276&engine=google_scholar&hl=en,5587657882539890276
A case study on design of Covid-19 detection and alerting system using machine learning techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:7PzlFSSx8tAC,uOwul8kAAAAJ:7PzlFSSx8tAC,"A Parkavi, V Sangeetha, SA Alex, AS Mustafa","Webology 19 (1), 1358-1386, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16527995311241212424,https://serpapi.com/search.json?cites=16527995311241212424&engine=google_scholar&hl=en,16527995311241212424
“FRIENDLY CHAT”-A chat application with multi-headed classification models for identifying abusive levels and their comparative study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:_FxGoFyzp5QC,uOwul8kAAAAJ:_FxGoFyzp5QC,"A Parkavi, BJ Sowmya, MN Pushpalatha","Journal of Physics: Conference Series 1706 (1), 012145, 2020",2020,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=925034126104487539,https://serpapi.com/search.json?cites=925034126104487539&engine=google_scholar&hl=en,925034126104487539
Open Educational Resources to Improve Students’ Learning & Performance: A Case Study with Practitioner’s Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:hMod-77fHWUC,uOwul8kAAAAJ:hMod-77fHWUC,"A Parkavi, A Satheesh","International Conference on Computers in Education, 2016",2016,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16122712710435926569,https://serpapi.com/search.json?cites=16122712710435926569&engine=google_scholar&hl=en,16122712710435926569
An e-proctorial system using service oriented architecture for institutions,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:qjMakFHDy7sC,uOwul8kAAAAJ:qjMakFHDy7sC,A Parkavi,"2012 International Conference on Emerging Trends in Science, Engineering and …, 2012",2012,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14955712223694896033,https://serpapi.com/search.json?cites=14955712223694896033&engine=google_scholar&hl=en,14955712223694896033
on Academic and Engagement Metrics Using Data Mining Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:RYcK_YlVTxYC,uOwul8kAAAAJ:RYcK_YlVTxYC,"A Parkavi, MN Pushpalatha, SA Alex, I Naaz, JM Joseph","Advances in Data Science and Management: Proceedings of ICDSM 2024, Volume 1 …, 2025",2025,,,,
OFFENSIVE AND DEFENSIVE ARTIFICIAL INTELLIGENCE IN CYBERSPACE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:RGFaLdJalmkC,uOwul8kAAAAJ:RGFaLdJalmkC,"A PARKAVI, SA ALEX, V SANGEETHA, SG SUBRAMANYA","Attacks on Artificial Intelligence: The New Facets of Cyber Ecospace, 29, 2025",2025,,,,
Kannada Speech to Sign Language Converter: A Novel Platform Integrates Indian Sign Language and Speech-to-Text Technology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:NaGl4SEjCO4C,uOwul8kAAAAJ:NaGl4SEjCO4C,"MN Pushpalatha, A Parkavi, DMM Ahmed, A Koley, AM Naik, A Kumar","2025 International Conference on Microwave, Optical, and Communication …, 2025",2025,,,,
Mutual funds NAV and investment suggestions using deep learning and NLP,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:NMxIlDl6LWMC,uOwul8kAAAAJ:NMxIlDl6LWMC,"V Sangeetha, A Parkavi, I Pani, K Yasaswini, B Nikita, A Bhattacharjee","Data Science & Exploration in Artificial Intelligence, 76-82, 2025",2025,,,,
Student Performance Prediction Based on Academic and Engagement Metrics Using Data Mining Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:lSLTfruPkqcC,uOwul8kAAAAJ:lSLTfruPkqcC,"A Parkavi, MN Pushpalatha, SA Alex, I Naaz, JM Joseph","International Conference on Data Science and Management, 375-386, 2024",2024,,,,
Translation from Kannada to Indian Sign Language with an Instructional Avatar to Facilitate Computer Science Education,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:k_IJM867U9cC,uOwul8kAAAAJ:k_IJM867U9cC,"S Sushma, A Parkavi, MN Pushpalatha","International Conference on Advances in Information Communication Technology …, 2024",2024,,,,
Automated Music Synthesis Using Recurrent Neural Network and Long Short Term Memory,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:TFP_iSt0sucC,uOwul8kAAAAJ:TFP_iSt0sucC,"D Evangeline, M Bhuvan, A Parkavi, A Manikarnike, M Harikrishnan, ...","2023 International Conference on New Frontiers in Communication, Automation …, 2023",2023,,,,
Labor Safety Analysis Using Object Recognition and Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:r0BpntZqJG4C,uOwul8kAAAAJ:r0BpntZqJG4C,"D Evangeline, B Jatin, S Manoj, N Pannaga, G Sanjeev, A Parkavi","International Conference on Human-Centric Smart Computing, 195-205, 2023",2023,,,,
Educational Data Mining in Improving Outcome-Based Education for Higher Studies: An Overview,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:4JMBOYKVnBMC,uOwul8kAAAAJ:4JMBOYKVnBMC,"A Parkavi, SA Alex, D Evangeline","Perspectives on Learning Analytics for Maximizing Student Outcomes, 131-143, 2023",2023,,,,
