title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Revolutionizing transportation infrastructure and communication technology through blockchain and 5G simulation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:4TOpqqG69KYC,m6U3HGQAAAAJ:4TOpqqG69KYC,"DA Naik, CS Soumya, J Mahadesh, JA Braganza, P Singh, R Nanda","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=210679417816988123,https://serpapi.com/search.json?cites=210679417816988123&engine=google_scholar&hl=en,210679417816988123
Artificial Intelligence and Machine Learning for Industry 4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:QIV2ME_5wuYC,m6U3HGQAAAAJ:QIV2ME_5wuYC,"P Sunagar, DA Naik","De Gruyter, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9182472266527781248,https://serpapi.com/search.json?cites=9182472266527781248&engine=google_scholar&hl=en,9182472266527781248
Feedback collection and sentiment analysis on the product reviews,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:WF5omc3nYNoC,m6U3HGQAAAAJ:WF5omc3nYNoC,"P Sunagar, DA Naik, V Sangeetha, A Kanavalli, S Seema","2021 IEEE international conference on mobile networks and wireless …, 2021",2021,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1820749801930641760,https://serpapi.com/search.json?cites=1820749801930641760&engine=google_scholar&hl=en,1820749801930641760
A feasible dashboard to predict patent mining using classification algorithms,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:u-x6o8ySG0sC,m6U3HGQAAAAJ:u-x6o8ySG0sC,"DA Naik, CJ Brunda, S Seema","Procedia Computer Science 167, 2011-2021, 2020",2020,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4089201901585798648,https://serpapi.com/search.json?cites=4089201901585798648&engine=google_scholar&hl=en,4089201901585798648
Exploration and implementation of classification algorithms for patent classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:u5HHmVD_uO8C,m6U3HGQAAAAJ:u5HHmVD_uO8C,"DA Naik, S Seema, G Singh, A Singh","Computing and Network Sustainability: Proceedings of IRSCNS 2018, 119-128, 2019",2019,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2108655165702263054,https://serpapi.com/search.json?cites=2108655165702263054&engine=google_scholar&hl=en,2108655165702263054
Patent mining to predict class using decision tree and naïve bayes algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:2osOgNQ5qMEC,m6U3HGQAAAAJ:2osOgNQ5qMEC,"S Naik, D.A., Brunda, C.J., Sneha, V.V., Ismayil Siyad, C., Tamilselvan","International Journal of Recent Technology and Engineering 8 (Issue-2S6 …, 2019",2019,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3322270218461802971,https://serpapi.com/search.json?cites=3322270218461802971&engine=google_scholar&hl=en,3322270218461802971
"An empirical evaluation of machine learning techniques for pneumonia detection: Binary logistic regression, k-NN, SVM, MLP, and neural network comparative analysis",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:dhFuZR0502QC,m6U3HGQAAAAJ:dhFuZR0502QC,"G Brunda, U Sulthana, DA Naik","Computer Science Engineering, 219-230, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17448447108619972104,https://serpapi.com/search.json?cites=17448447108619972104&engine=google_scholar&hl=en,17448447108619972104
Investigating the Use of Artificial Intelligence for Secure and Transparent Record Keeping in Education,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:YOwf2qJgpHMC,m6U3HGQAAAAJ:YOwf2qJgpHMC,"B Ravindar, DA Naik, N Jain, M Lourens, M Tiwari, P Kunekar","2023 Second International Conference on Informatics (ICI), 1-6, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=4517786663772938855,https://serpapi.com/search.json?cites=4517786663772938855&engine=google_scholar&hl=en,4517786663772938855
The Forecasting About Bitcoin and Other Digital Currency Markets: The Effects of Data Mining and Other Emerging Technologies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:kNdYIx-mwKoC,m6U3HGQAAAAJ:kNdYIx-mwKoC,"AK Bhuyan, DA Naik, S Sharma, A Gehlot, A Jafersadhiq, D Kapila","2023 3rd International Conference on Advance Computing and Innovative …, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1859274141583297396,https://serpapi.com/search.json?cites=1859274141583297396&engine=google_scholar&hl=en,1859274141583297396
Impact of data augmentation on identifying water bodies in satellite images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:8k81kl-MbHgC,m6U3HGQAAAAJ:8k81kl-MbHgC,"DA Naik, SOR Bachapally, PC Nayak, RG Lakshman, PHE Lakshmi","AIP Conference Proceedings 2576 (1), 050005, 2022",2022,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3440455064860921488,https://serpapi.com/search.json?cites=3440455064860921488&engine=google_scholar&hl=en,3440455064860921488
Traffic Rule Violation Detection System using Surveillance Videos in real-time.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:Tyk-4Ss8FVUC,m6U3HGQAAAAJ:Tyk-4Ss8FVUC,"DA Naik, P Sunagar, P Naik, SO Reddy","Annals of the Romanian Society for Cell Biology 25 (6), 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12641955548149526142,https://serpapi.com/search.json?cites=12641955548149526142&engine=google_scholar&hl=en,12641955548149526142
Exploration and implementation of classification algorithms for patent classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:d1gkVwhDpl0C,m6U3HGQAAAAJ:d1gkVwhDpl0C,"G Singh, A Singh, DA Naik, S Seema","International Conference on Intelligent Data Communication Technologies and …, 2018",2018,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5810066172486039513,https://serpapi.com/search.json?cites=5810066172486039513&engine=google_scholar&hl=en,5810066172486039513
An In-depth Comparative Analysis of Hierarchical Deep Learning Models for Automated Skin Cancer Classification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:L8Ckcad2t8MC,m6U3HGQAAAAJ:L8Ckcad2t8MC,"DSS Vani N Dixit,Darshana A Naik","Jisuanji Yanjiu yu Fazhan/Computer Research and Development (ISSN NO:1000 …, 2025",2025,,,,
The Role of AI-Powered Chatbots in Mental Health Care for Anxiety and Depression,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:hC7cP41nSMkC,m6U3HGQAAAAJ:hC7cP41nSMkC,"D Naik, A Bhagat, A Baheti, A Kulkarni, H Kumar","International Conference on Smart Trends for Information Technology and …, 2025",2025,,,,
Generative AI Techniques for Predictive Analytics in Solving Environmental and Social Problems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:7PzlFSSx8tAC,m6U3HGQAAAAJ:7PzlFSSx8tAC,"MF Ukrit, MS Abirami, DA Naik, R Madhavi, S Venkataramana, R Kannan","Generative AI in Software Engineering, 287-314, 2025",2025,,,,
Hobby Based Learning for Automata Theory and Computability,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:M3ejUd6NZC8C,m6U3HGQAAAAJ:M3ejUd6NZC8C,"N Pallavi, A Darshna, L Naik Manjula, P Keerthi","2024 International Conference on Intelligent and Innovative Technologies in …, 2024",2024,,,,
MediMind: A Comprehensive Health Prediction and Record-Keeping Platform,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:9ZlFYXVOiuMC,m6U3HGQAAAAJ:9ZlFYXVOiuMC,"DA Naik, A Sharma, D Mahajan, D Khandelwal, A Gajya","International Conference on Information Systems and Management Science, 343-356, 2024",2024,,,,
A Quantum Approach for Text based Steganography.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:mVmsd5A6BfQC,m6U3HGQAAAAJ:mVmsd5A6BfQC,"DA Naik, AK Rai, AK Jha, A Bindal, SS Chauhan","Grenze International Journal of Engineering & Technology (GIJET) 10, 2024",2024,,,,
An Empirical analysis in understanding the impact of Artificial intelligence on Economic policy in emerging economies,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:ULOm3_A8WrAC,m6U3HGQAAAAJ:ULOm3_A8WrAC,"DA Naik, IM Sarika, GP Shukla, MA Sathe, MK Pathak","BioGecko 12 (1s), 52-63, 2023",2023,,,,
Math Word Problem Solver using NLP,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:qxL8FJ1GzNcC,m6U3HGQAAAAJ:qxL8FJ1GzNcC,"GS Pallavi N , Darshana A. Naik ,Pallavi T P ,Maddali Kaushik , Aaryan ...","European Chemical Bulletin 12 (10), 6, 2023",2023,,,,
Research Article Application of Cloud Computing Technology in Computer Secure Storage,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:_kc_bZDykSQC,m6U3HGQAAAAJ:_kc_bZDykSQC,"F Cao, L Zhang, DA Naik, JLA Gonzáles, N Verma, A Jain, R Jain, ...",,2022,,,,
Artificial Intelligence and Machine Learning for Industry 4.0,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:roLk4NBRz8UC,m6U3HGQAAAAJ:roLk4NBRz8UC,"SG Pramod Sunagar, Darshana A Naik","Advances in Industry 4.0 5, 1-20, 2022",2022,,,,
Security Concerns of Virtualization in Cloud Computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:_FxGoFyzp5QC,m6U3HGQAAAAJ:_FxGoFyzp5QC,"DA Naik, G Shruthi, A Ashwitha, P Sunagar","Privacy and Security Challenges in Cloud Computing, 81-100, 2022",2022,,,,
An Iot Based Smart Helmet To Prevent Road Accidents,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:W7OEmFMy1HYC,m6U3HGQAAAAJ:W7OEmFMy1HYC,"V Sangeetha, DA Naik, SA Alex, G Sandhya","Design Engineering, 9396-9404, 2021",2021,,,,
The Feasible Infrastructure of Customer Segregation Using Data Mining Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:Y0pCki6q_DkC,m6U3HGQAAAAJ:Y0pCki6q_DkC,"DA Naik, KM Vivek, S Seema",,2020,,,,
Chronic Kidney Disease Prediction (2019),https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:4DMP91E08xMC,m6U3HGQAAAAJ:4DMP91E08xMC,"K Gaurav, DA Naik, VK Jaiswal, M Manollas, V Ankitha","Apr, 2019",2019,,,,
Patent Mining to Predict Class using Decision Tree and Naïve Bayes Algorithm,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:Zph67rFs4hoC,m6U3HGQAAAAJ:Zph67rFs4hoC,"DA Naik, CJ Brunda",,2019,,,,
MODIFIED HYBRID RELIABLE AND CONGESTION CONTROL TRANSPORT PROTOCOL FOR WIRELESS SENSOR NETWORKS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:IjCSPb-OGe4C,m6U3HGQAAAAJ:IjCSPb-OGe4C,MDANDAA Kayyath,"INTERNATIONAL JOURNAL OF SCIENCE AND INNOVATIVE ENGINEERING & TECHNOLOGY 5 …, 2018",2018,,,,
"Aldaz, A. 260 Amandi, R. 221",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:hqOjcs7Dif8C,m6U3HGQAAAAJ:hqOjcs7Dif8C,"Y Azegami, M Balasubramanian, HJ Bang, S Campanari, F Cao, ...","Journal of Power Sources 92, 299, 2001",2001,,,,
in Mental Health Care for Anxiety,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=m6U3HGQAAAAJ&pagesize=100&citation_for_view=m6U3HGQAAAAJ:IWHjjKOFINEC,m6U3HGQAAAAJ:IWHjjKOFINEC,"D Naik, A Bhagat, A Baheti, A Kulkarni","Smart Trends in Computing and Communications: Proceedings of SmartCom 2025 …, 0",,,,,
